delta,flipAngle,TR,numSatPulse,pulseDur,numExc,satTrainPerBoost,TR_MT,b1
8000,4,0.18,12,0.001024,18,1,1,8.9855173679177
8000,4,0.18,12,0.00128,12,1,1,8.66558961163848
8000,4,0.18,12,0.00128,14,1,1,8.46121552595516
8000,4,0.18,12,0.00128,16,1,1,8.25178120383669
8000,4,0.18,12,0.00128,18,1,1,8.03689105906758
8000,4,0.18,12,0.002048,12,1,1,6.85075011026788
8000,4,0.18,12,0.002048,14,1,1,6.68917820889946
8000,4,0.18,12,0.002048,16,1,1,6.52360583937253
8000,4,0.18,14,0.000768,12,1,1,10.3573606205812
8000,4,0.18,14,0.000768,14,1,1,10.113086866366
8000,4,0.18,14,0.000768,16,1,1,9.86276497279342
8000,4,0.18,14,0.000768,18,1,1,9.60592212390137
8000,4,0.18,14,0.001024,12,1,1,8.9697374135799
8000,4,0.18,14,0.001024,14,1,1,8.75819013695168
8000,4,0.18,14,0.001024,16,1,1,8.54140501799444
8000,4,0.18,14,0.001024,18,1,1,8.31897258607355
8000,4,0.18,14,0.00128,12,1,1,8.02277703883512
8000,4,0.18,14,0.00128,14,1,1,7.83356340243687
8000,4,0.18,14,0.00128,16,1,1,7.63966489743735
8000,4,0.18,14,0.00128,18,1,1,7.44071528216707
8000,4,0.18,14,0.002048,12,1,1,6.34256215060503
8000,4,0.18,14,0.002048,14,1,1,6.19297563675967
8000,4,0.18,14,0.002048,16,1,1,6.03968540908467
8000,4,0.18,16,0.000768,12,1,1,9.68842371836982
8000,4,0.18,16,0.000768,14,1,1,9.45992654415618
8000,4,0.18,16,0.000768,16,1,1,9.22577185361694
8000,4,0.18,16,0.000768,18,1,1,8.9855173679177
8000,4,0.18,16,0.001024,12,1,1,8.39042106273596
8000,4,0.18,16,0.001024,14,1,1,8.19253670517399
8000,4,0.18,16,0.001024,16,1,1,7.98975279475172
8000,4,0.18,16,0.001024,18,1,1,7.78168630676301
8000,4,0.18,16,0.00128,12,1,1,7.50462074244945
8000,4,0.18,16,0.00128,14,1,1,7.32762759237248
8000,4,0.18,16,0.00128,16,1,1,7.14625214899351
8000,4,0.18,16,0.00128,18,1,1,6.96015182460055
8000,4,0.18,16,0.002048,12,1,1,5.93292363047103
8000,4,0.18,16,0.002048,14,1,1,5.79299825934822
8000,4,0.18,16,0.002048,16,1,1,5.64960838117311
8000,4,0.18,18,0.000768,12,1,1,9.13433348035718
8000,4,0.18,18,0.000768,14,1,1,8.91890427853261
8000,4,0.18,18,0.000768,16,1,1,8.69814111916337
8000,4,0.18,18,0.000768,18,1,1,8.47162701776547
8000,4,0.18,18,0.001024,12,1,1,7.91056484062804
8000,4,0.18,18,0.001024,14,1,1,7.72399767913096
8000,4,0.18,18,0.001024,16,1,1,7.53281117489748
8000,4,0.18,18,0.001024,18,1,1,7.3366442087715
8000,4,0.18,18,0.00128,12,1,1,7.07542428962564
8000,4,0.18,18,0.00128,14,1,1,6.90855354743498
8000,4,0.18,18,0.00128,16,1,1,6.73755113949633
8000,4,0.18,18,0.002048,12,1,1,5.59361404182397
8000,4,0.18,18,0.002048,14,1,1,5.46169113678266
8000,4,0.18,20,0.000768,12,1,1,8.66558961163848
8000,4,0.18,20,0.000768,14,1,1,8.46121552595516
8000,4,0.18,20,0.000768,16,1,1,8.25178120383669
8000,4,0.18,20,0.000768,18,1,1,8.03689105906758
8000,4,0.18,20,0.001024,12,1,1,7.50462074244945
8000,4,0.18,20,0.001024,14,1,1,7.32762759237248
8000,4,0.18,20,0.001024,16,1,1,7.14625214899351
8000,4,0.18,20,0.00128,12,1,1,6.71233685018876
8000,4,0.18,20,0.00128,14,1,1,6.55402936413919
8000,4,0.18,20,0.00128,16,1,1,6.39180223580138
8000,4,0.18,20,0.002048,12,1,1,5.30656821721923
8000,4,0.18,20,0.002048,14,1,1,5.18141516057623
8000,4,0.25,2,0.000768,16,1,1,14
8000,4,0.25,2,0.000768,18,1,1,14
8000,4,0.25,2,0.000768,20,1,1,14
8000,4,0.25,2,0.000768,22,1,1,14
8000,4,0.25,2,0.000768,24,1,1,14
8000,4,0.25,2,0.000768,28,1,1,14
8000,4,0.25,2,0.001024,16,1,1,14
8000,4,0.25,2,0.001024,18,1,1,14
8000,4,0.25,2,0.001024,20,1,1,14
8000,4,0.25,2,0.001024,22,1,1,14
8000,4,0.25,2,0.001024,24,1,1,14
8000,4,0.25,2,0.001024,28,1,1,14
8000,4,0.25,2,0.00128,16,1,1,14
8000,4,0.25,2,0.00128,18,1,1,14
8000,4,0.25,2,0.00128,20,1,1,14
8000,4,0.25,2,0.00128,22,1,1,14
8000,4,0.25,2,0.00128,24,1,1,14
8000,4,0.25,2,0.00128,28,1,1,14
8000,4,0.25,2,0.002048,16,1,1,14
8000,4,0.25,2,0.002048,18,1,1,14
8000,4,0.25,2,0.002048,20,1,1,14
8000,4,0.25,2,0.002048,22,1,1,14
8000,4,0.25,2,0.002048,24,1,1,14
8000,4,0.25,2,0.002048,28,1,1,14
8000,4,0.25,4,0.000768,16,1,1,14
8000,4,0.25,4,0.000768,18,1,1,14
8000,4,0.25,4,0.000768,20,1,1,14
8000,4,0.25,4,0.000768,22,1,1,14
8000,4,0.25,4,0.000768,24,1,1,14
8000,4,0.25,4,0.000768,28,1,1,14
8000,4,0.25,4,0.001024,16,1,1,14
8000,4,0.25,4,0.001024,18,1,1,14
8000,4,0.25,4,0.001024,20,1,1,14
8000,4,0.25,4,0.001024,22,1,1,14
8000,4,0.25,4,0.001024,24,1,1,14
8000,4,0.25,4,0.001024,28,1,1,14
8000,4,0.25,4,0.00128,16,1,1,14
8000,4,0.25,4,0.00128,18,1,1,14
8000,4,0.25,4,0.00128,20,1,1,14
8000,4,0.25,4,0.00128,22,1,1,14
8000,4,0.25,4,0.00128,24,1,1,14
8000,4,0.25,4,0.00128,28,1,1,14
8000,4,0.25,4,0.002048,16,1,1,14
8000,4,0.25,4,0.002048,18,1,1,13.9186988557287
8000,4,0.25,4,0.002048,20,1,1,13.6809050120123
8000,4,0.25,4,0.002048,22,1,1,13.4389041985924
8000,4,0.25,4,0.002048,24,1,1,13.1924649012299
8000,4,0.25,4,0.002048,28,1,1,12.6852315072553
8000,4,0.25,6,0.000768,16,1,1,14
8000,4,0.25,6,0.000768,18,1,1,14
8000,4,0.25,6,0.000768,20,1,1,14
8000,4,0.25,6,0.000768,22,1,1,14
8000,4,0.25,6,0.000768,24,1,1,14
8000,4,0.25,6,0.000768,28,1,1,14
8000,4,0.25,6,0.001024,16,1,1,14
8000,4,0.25,6,0.001024,18,1,1,14
8000,4,0.25,6,0.001024,20,1,1,14
8000,4,0.25,6,0.001024,22,1,1,14
8000,4,0.25,6,0.001024,24,1,1,14
8000,4,0.25,6,0.001024,28,1,1,14
8000,4,0.25,6,0.00128,16,1,1,14
8000,4,0.25,6,0.00128,18,1,1,14
8000,4,0.25,6,0.00128,20,1,1,14
8000,4,0.25,6,0.00128,22,1,1,13.8796405739801
8000,4,0.25,6,0.00128,24,1,1,13.6251191621038
8000,4,0.25,6,0.00128,28,1,1,13.1012507654361
8000,4,0.25,6,0.002048,16,1,1,11.5554660579665
8000,4,0.25,6,0.002048,18,1,1,11.3645700266652
8000,4,0.25,6,0.002048,20,1,1,11.1704121663051
8000,4,0.25,6,0.002048,22,1,1,10.9728193295659
8000,4,0.25,6,0.002048,24,1,1,10.7716024858633
8000,4,0.25,6,0.002048,28,1,1,10.3574481539506
8000,4,0.25,8,0.000768,16,1,1,14
8000,4,0.25,8,0.000768,18,1,1,14
8000,4,0.25,8,0.000768,20,1,1,14
8000,4,0.25,8,0.000768,22,1,1,14
8000,4,0.25,8,0.000768,24,1,1,14
8000,4,0.25,8,0.000768,28,1,1,14
8000,4,0.25,8,0.001024,16,1,1,14
8000,4,0.25,8,0.001024,18,1,1,13.9186988557287
8000,4,0.25,8,0.001024,20,1,1,13.6809050120123
8000,4,0.25,8,0.001024,22,1,1,13.4389041985924
8000,4,0.25,8,0.001024,24,1,1,13.1924649012299
8000,4,0.25,8,0.001024,28,1,1,12.6852315072553
8000,4,0.25,8,0.00128,16,1,1,12.6583788448671
8000,4,0.25,8,0.00128,18,1,1,12.4492627199032
8000,4,0.25,8,0.00128,20,1,1,12.2365734402309
8000,4,0.25,8,0.00128,22,1,1,12.020121332464
8000,4,0.25,8,0.00128,24,1,1,11.7996993239721
8000,4,0.25,8,0.00128,28,1,1,11.346015984218
8000,4,0.25,8,0.002048,16,1,1,10.0073271587678
8000,4,0.25,8,0.002048,18,1,1,9.84200634617923
8000,4,0.25,8,0.002048,20,1,1,9.67386070676294
8000,4,0.25,8,0.002048,22,1,1,9.50274029054104
8000,4,0.25,8,0.002048,24,1,1,9.32848139222521
8000,4,0.25,8,0.002048,28,1,1,8.9698132197015
8000,4,0.25,10,0.000768,16,1,1,14
8000,4,0.25,10,0.000768,18,1,1,14
8000,4,0.25,10,0.000768,20,1,1,14
8000,4,0.25,10,0.000768,22,1,1,13.8796405739801
8000,4,0.25,10,0.000768,24,1,1,13.6251191621038
8000,4,0.25,10,0.000768,28,1,1,13.1012507654361
8000,4,0.25,10,0.001024,16,1,1,12.6583788448671
8000,4,0.25,10,0.001024,18,1,1,12.4492627199032
8000,4,0.25,10,0.001024,20,1,1,12.2365734402309
8000,4,0.25,10,0.001024,22,1,1,12.020121332464
8000,4,0.25,10,0.001024,24,1,1,11.7996993239721
8000,4,0.25,10,0.001024,28,1,1,11.346015984218
8000,4,0.25,10,0.00128,16,1,1,11.3219982328273
8000,4,0.25,10,0.00128,18,1,1,11.134959084583
8000,4,0.25,10,0.00128,20,1,1,10.9447240096099
8000,4,0.25,10,0.00128,22,1,1,10.7511233588739
8000,4,0.25,10,0.00128,24,1,1,10.5539719209839
8000,4,0.25,10,0.00128,28,1,1,10.1481852058043
8000,4,0.25,10,0.002048,16,1,1,8.95082552003388
8000,4,0.25,10,0.002048,18,1,1,8.80295809001643
8000,4,0.25,10,0.002048,20,1,1,8.65256405807444
8000,4,0.25,10,0.002048,22,1,1,8.49950930487034
8000,4,0.25,10,0.002048,24,1,1,8.34364740794297
8000,4,0.25,12,0.000768,16,1,1,13.3431028783571
8000,4,0.25,12,0.000768,18,1,1,13.122675128239
8000,4,0.25,12,0.000768,20,1,1,12.8984809423506
8000,4,0.25,12,0.000768,22,1,1,12.670320387388
8000,4,0.25,12,0.000768,24,1,1,12.4379751896336
8000,4,0.25,12,0.000768,28,1,1,11.959750959602
8000,4,0.25,12,0.001024,16,1,1,11.5554660579665
8000,4,0.25,12,0.001024,18,1,1,11.3645700266652
8000,4,0.25,12,0.001024,20,1,1,11.1704121663051
8000,4,0.25,12,0.001024,22,1,1,10.9728193295659
8000,4,0.25,12,0.001024,24,1,1,10.7716024858633
8000,4,0.25,12,0.001024,28,1,1,10.3574481539506
8000,4,0.25,12,0.00128,16,1,1,10.3355230469219
8000,4,0.25,12,0.00128,18,1,1,10.164780445872
8000,4,0.25,12,0.00128,20,1,1,9.99112037621952
8000,4,0.25,12,0.00128,22,1,1,9.81438797029324
8000,4,0.25,12,0.00128,24,1,1,9.6344141539984
8000,4,0.25,12,0.002048,16,1,1,8.17094840935911
8000,4,0.25,12,0.002048,18,1,1,8.03596453112432
8000,4,0.25,12,0.002048,20,1,1,7.89867419144302
8000,4,0.25,12,0.002048,22,1,1,7.7589549566709
8000,4,0.25,12,0.002048,24,1,1,7.61667316199979
8000,4,0.25,14,0.000768,16,1,1,12.353312838116
8000,4,0.25,14,0.000768,18,1,1,12.149236396509
8000,4,0.25,14,0.000768,20,1,1,11.9416729129614
8000,4,0.25,14,0.000768,22,1,1,11.7304372852018
8000,4,0.25,14,0.000768,24,1,1,11.5153274310351
8000,4,0.25,14,0.000768,28,1,1,11.0725778266736
8000,4,0.25,14,0.001024,16,1,1,10.6982827387049
8000,4,0.25,14,0.001024,18,1,1,10.5215473559593
8000,4,0.25,14,0.001024,20,1,1,10.3417921063091
8000,4,0.25,14,0.001024,22,1,1,10.1588566864849
8000,4,0.25,14,0.001024,24,1,1,9.9725660881722
8000,4,0.25,14,0.001024,28,1,1,9.58913368327961
8000,4,0.25,14,0.00128,16,1,1,9.56883497850271
8000,4,0.25,14,0.00128,18,1,1,9.41075804656326
8000,4,0.25,14,0.00128,20,1,1,9.24998006355112
8000,4,0.25,14,0.00128,22,1,1,9.08635764986342
8000,4,0.25,14,0.00128,24,1,1,8.91973427330488
8000,4,0.25,14,0.002048,16,1,1,7.56482827158922
8000,4,0.25,14,0.002048,18,1,1,7.4398574839742
8000,4,0.25,14,0.002048,20,1,1,7.31275132799265
8000,4,0.25,14,0.002048,22,1,1,7.18339645211579
8000,4,0.25,14,0.002048,24,1,1,7.05166910677756
8000,4,0.25,16,0.000768,16,1,1,11.5554660579665
8000,4,0.25,16,0.000768,18,1,1,11.3645700266652
8000,4,0.25,16,0.000768,20,1,1,11.1704121663051
8000,4,0.25,16,0.000768,22,1,1,10.9728193295659
8000,4,0.25,16,0.000768,24,1,1,10.7716024858633
8000,4,0.25,16,0.000768,28,1,1,10.3574481539506
8000,4,0.25,16,0.001024,16,1,1,10.0073271587678
8000,4,0.25,16,0.001024,18,1,1,9.84200634617923
8000,4,0.25,16,0.001024,20,1,1,9.67386070676294
8000,4,0.25,16,0.001024,22,1,1,9.50274029054104
8000,4,0.25,16,0.001024,24,1,1,9.32848139222521
8000,4,0.25,16,0.00128,16,1,1,8.95082552003388
8000,4,0.25,16,0.00128,18,1,1,8.80295809001643
8000,4,0.25,16,0.00128,20,1,1,8.65256405807444
8000,4,0.25,16,0.00128,22,1,1,8.49950930487034
8000,4,0.25,16,0.00128,24,1,1,8.34364740794297
8000,4,0.25,16,0.002048,16,1,1,7.07624889551704
8000,4,0.25,16,0.002048,18,1,1,6.95934942786436
8000,4,0.25,16,0.002048,20,1,1,6.84045250600616
8000,4,0.25,16,0.002048,22,1,1,6.71945209929619
8000,4,0.25,16,0.002048,24,1,1,6.59623245061497
8000,4,0.25,18,0.000768,16,1,1,10.8945978791455
8000,4,0.25,18,0.000768,18,1,1,10.7146193748324
8000,4,0.25,18,0.000768,20,1,1,10.5315655885907
8000,4,0.25,18,0.000768,22,1,1,10.3452732755612
8000,4,0.25,18,0.000768,24,1,1,10.1555642159997
8000,4,0.25,18,0.001024,16,1,1,9.43499852735605
8000,4,0.25,18,0.001024,18,1,1,9.27913257048582
8000,4,0.25,18,0.001024,20,1,1,9.12060334134155
8000,4,0.25,18,0.001024,22,1,1,8.95926946572825
8000,4,0.25,18,0.001024,24,1,1,8.79497660081996
8000,4,0.25,18,0.00128,16,1,1,8.43891922991141
8000,4,0.25,18,0.00128,18,1,1,8.29950847993546
8000,4,0.25,18,0.00128,20,1,1,8.15771562682057
8000,4,0.25,18,0.00128,22,1,1,8.01341422164264
8000,4,0.25,18,0.00128,24,1,1,7.86646621598138
8000,4,0.25,18,0.002048,16,1,1,6.67155143917855
8000,4,0.25,18,0.002048,18,1,1,6.56133756411948
8000,4,0.25,18,0.002048,20,1,1,6.44924047117529
8000,4,0.25,18,0.002048,22,1,1,6.33516019369402
8000,4,0.25,18,0.002048,24,1,1,6.2189875948168
8000,4,0.25,20,0.000768,16,1,1,10.3355230469219
8000,4,0.25,20,0.000768,18,1,1,10.164780445872
8000,4,0.25,20,0.000768,20,1,1,9.99112037621952
8000,4,0.25,20,0.000768,22,1,1,9.81438797029324
8000,4,0.25,20,0.000768,24,1,1,9.6344141539984
8000,4,0.25,20,0.001024,16,1,1,8.95082552003388
8000,4,0.25,20,0.001024,18,1,1,8.80295809001643
8000,4,0.25,20,0.001024,20,1,1,8.65256405807444
8000,4,0.25,20,0.001024,22,1,1,8.49950930487034
8000,4,0.25,20,0.001024,24,1,1,8.34364740794297
8000,4,0.25,20,0.00128,16,1,1,8.00586172701426
8000,4,0.25,20,0.00128,18,1,1,7.87360507694338
8000,4,0.25,20,0.00128,20,1,1,7.73908856541035
8000,4,0.25,20,0.00128,22,1,1,7.60219223243283
8000,4,0.25,20,0.00128,24,1,1,7.46278511378016
8000,4,0.25,20,0.002048,16,1,1,6.32918942243356
8000,4,0.25,20,0.002048,18,1,1,6.2246313599516
8000,4,0.25,20,0.002048,20,1,1,6.11828672011543
8000,4,0.25,20,0.002048,22,1,1,6.01006066623198
8000,4,0.25,20,0.002048,24,1,1,5.89984966198604
8000,4,0.5,2,0.000768,32,1,1,14
8000,4,0.5,2,0.000768,48,1,1,14
8000,4,0.5,2,0.001024,32,1,1,14
8000,4,0.5,2,0.001024,48,1,1,14
8000,4,0.5,2,0.00128,32,1,1,14
8000,4,0.5,2,0.00128,48,1,1,14
8000,4,0.5,2,0.002048,32,1,1,14
8000,4,0.5,2,0.002048,48,1,1,14
8000,4,0.5,4,0.000768,32,1,1,14
8000,4,0.5,4,0.000768,48,1,1,14
8000,4,0.5,4,0.001024,32,1,1,14
8000,4,0.5,4,0.001024,48,1,1,14
8000,4,0.5,4,0.00128,32,1,1,14
8000,4,0.5,4,0.00128,48,1,1,14
8000,4,0.5,4,0.002048,32,1,1,14
8000,4,0.5,4,0.002048,48,1,1,14
8000,4,0.5,6,0.000768,32,1,1,14
8000,4,0.5,6,0.000768,48,1,1,14
8000,4,0.5,6,0.001024,32,1,1,14
8000,4,0.5,6,0.001024,48,1,1,14
8000,4,0.5,6,0.00128,32,1,1,14
8000,4,0.5,6,0.00128,48,1,1,14
8000,4,0.5,6,0.002048,32,1,1,14
8000,4,0.5,6,0.002048,48,1,1,14
8000,4,0.5,8,0.000768,32,1,1,14
8000,4,0.5,8,0.000768,48,1,1,14
8000,4,0.5,8,0.001024,32,1,1,14
8000,4,0.5,8,0.001024,48,1,1,14
8000,4,0.5,8,0.00128,32,1,1,14
8000,4,0.5,8,0.00128,48,1,1,14
8000,4,0.5,8,0.002048,32,1,1,14
8000,4,0.5,8,0.002048,48,1,1,13.3162546579195
8000,4,0.5,10,0.000768,32,1,1,14
8000,4,0.5,10,0.000768,48,1,1,14
8000,4,0.5,10,0.001024,32,1,1,14
8000,4,0.5,10,0.001024,48,1,1,14
8000,4,0.5,10,0.00128,32,1,1,14
8000,4,0.5,10,0.00128,48,1,1,14
8000,4,0.5,10,0.002048,32,1,1,12.7616519830186
8000,4,0.5,10,0.002048,48,1,1,11.9104202483225
8000,4,0.5,12,0.000768,32,1,1,14
8000,4,0.5,12,0.000768,48,1,1,14
8000,4,0.5,12,0.001024,32,1,1,14
8000,4,0.5,12,0.001024,48,1,1,14
8000,4,0.5,12,0.00128,32,1,1,14
8000,4,0.5,12,0.00128,48,1,1,13.7529686730611
8000,4,0.5,12,0.002048,32,1,1,11.6497411035497
8000,4,0.5,12,0.002048,48,1,1,10.8726763989542
8000,4,0.5,14,0.000768,32,1,1,14
8000,4,0.5,14,0.000768,48,1,1,14
8000,4,0.5,14,0.001024,32,1,1,14
8000,4,0.5,14,0.001024,48,1,1,14
8000,4,0.5,14,0.00128,32,1,1,13.6427798313429
8000,4,0.5,14,0.00128,48,1,1,12.7327748290622
8000,4,0.5,14,0.002048,32,1,1,10.7855644708128
8000,4,0.5,14,0.002048,48,1,1,10.0661423484745
8000,4,0.5,16,0.000768,32,1,1,14
8000,4,0.5,16,0.000768,48,1,1,14
8000,4,0.5,16,0.001024,32,1,1,14
8000,4,0.5,16,0.001024,48,1,1,13.3162546579195
8000,4,0.5,16,0.00128,32,1,1,12.7616519830186
8000,4,0.5,16,0.00128,48,1,1,11.9104202483225
8000,4,0.5,16,0.002048,32,1,1,10.0889717431858
8000,4,0.5,16,0.002048,48,1,1,9.41601396862186
8000,4,0.5,18,0.000768,32,1,1,14
8000,4,0.5,18,0.000768,48,1,1,14
8000,4,0.5,18,0.001024,32,1,1,13.4519623242478
8000,4,0.5,18,0.001024,48,1,1,12.5546852914958
8000,4,0.5,18,0.00128,32,1,1,12.0318008751136
8000,4,0.5,18,0.00128,48,1,1,11.2292518991606
8000,4,0.5,18,0.002048,32,1,1,9.51197377974156
8000,4,0.5,18,0.002048,48,1,1,8.87750310527969
8000,4,0.5,20,0.000768,32,1,1,14
8000,4,0.5,20,0.000768,48,1,1,13.7529686730611
8000,4,0.5,20,0.001024,32,1,1,12.7616519830186
8000,4,0.5,20,0.001024,48,1,1,11.9104202483225
8000,4,0.5,20,0.00128,32,1,1,11.4143685356899
8000,4,0.5,20,0.00128,48,1,1,10.6530037263356
8000,4,0.5,20,0.002048,32,1,1,9.02385065633523
8000,4,0.5,20,0.002048,48,1,1,8.42193892437042
8000,4,1.14,2,0.000768,90,1,1,14
8000,4,1.14,2,0.001024,90,1,1,14
8000,4,1.14,2,0.00128,90,1,1,14
8000,4,1.14,2,0.002048,90,1,1,14
8000,4,1.14,4,0.000768,90,1,1,14
8000,4,1.14,4,0.001024,90,1,1,14
8000,4,1.14,4,0.00128,90,1,1,14
8000,4,1.14,4,0.002048,90,1,1,14
8000,4,1.14,6,0.000768,90,1,1,14
8000,4,1.14,6,0.001024,90,1,1,14
8000,4,1.14,6,0.00128,90,1,1,14
8000,4,1.14,6,0.002048,90,1,1,14
8000,4,1.14,8,0.000768,90,1,1,14
8000,4,1.14,8,0.001024,90,1,1,14
8000,4,1.14,8,0.00128,90,1,1,14
8000,4,1.14,8,0.002048,90,1,1,14
8000,4,1.14,10,0.000768,90,1,1,14
8000,4,1.14,10,0.001024,90,1,1,14
8000,4,1.14,10,0.00128,90,1,1,14
8000,4,1.14,10,0.002048,90,1,1,14
8000,4,1.14,12,0.000768,90,1,1,14
8000,4,1.14,12,0.001024,90,1,1,14
8000,4,1.14,12,0.00128,90,1,1,14
8000,4,1.14,12,0.002048,90,1,1,14
8000,4,1.14,14,0.000768,90,1,1,14
8000,4,1.14,14,0.001024,90,1,1,14
8000,4,1.14,14,0.00128,90,1,1,14
8000,4,1.14,14,0.002048,90,1,1,14
8000,4,1.14,16,0.000768,90,1,1,14
8000,4,1.14,16,0.001024,90,1,1,14
8000,4,1.14,16,0.00128,90,1,1,14
8000,4,1.14,16,0.002048,90,1,1,14
8000,4,1.14,18,0.000768,90,1,1,14
8000,4,1.14,18,0.001024,90,1,1,14
8000,4,1.14,18,0.00128,90,1,1,14
8000,4,1.14,18,0.002048,90,1,1,13.9903490908616
8000,4,1.14,20,0.000768,90,1,1,14
8000,4,1.14,20,0.001024,90,1,1,14
8000,4,1.14,20,0.00128,90,1,1,14
8000,4,1.14,20,0.002048,90,1,1,13.2724105163966
8000,5,0.015,2,0.000768,1,1,1,7.45985309608711
8000,5,0.015,2,0.001024,1,1,1,6.46042228971143
8000,5,0.015,2,0.00128,1,1,1,5.77837736125984
8000,5,0.015,2,0.002048,1,1,1,4.56820841038368
8000,5,0.015,4,0.000768,1,1,1,5.27491271089866
8000,5,0.015,4,0.001024,1,1,1,4.56820841038368
8000,5,0.03,2,0.000768,2,1,1,9.16258243585836
8000,5,0.03,2,0.001024,2,1,1,7.93502915372244
8000,5,0.03,2,0.00128,2,1,1,7.0973058364664
8000,5,0.03,2,0.002048,2,1,1,5.61091292351009
8000,5,0.03,4,0.000768,2,1,1,6.4789241735762
8000,5,0.03,4,0.001024,2,1,1,5.61091292351009
8000,5,0.06,2,0.000768,4,1,1,12.9578483471524
8000,5,0.06,2,0.001024,4,1,1,11.2218258470202
8000,5,0.06,2,0.00128,4,1,1,10.0371061702405
8000,5,0.06,2,0.002048,4,1,1,7.93502915372244
8000,5,0.06,4,0.000768,4,1,1,9.16258243585836
8000,5,0.06,4,0.001024,4,1,1,7.93502915372244
8000,5,0.06,4,0.00128,4,1,1,7.0973058364664
8000,5,0.06,4,0.002048,4,1,1,5.61091292351009
8000,5,0.06,6,0.000768,4,1,1,7.48121723134679
8000,5,0.06,6,0.001024,4,1,1,6.4789241735762
8000,5,0.06,6,0.00128,4,1,1,5.79492594927321
8000,5,0.06,8,0.000768,4,1,1,6.4789241735762
8000,5,0.06,8,0.001024,4,1,1,5.61091292351009
8000,5,0.06,8,0.00128,4,1,1,5.01855308512025
8000,5,0.06,10,0.000768,4,1,1,5.79492594927321
8000,5,0.07,2,0.000768,6,1,1,12.9824589305185
8000,5,0.07,2,0.001024,6,1,1,11.2431392374172
8000,5,0.07,2,0.00128,6,1,1,10.056169446144
8000,5,0.07,2,0.002048,6,1,1,7.95009999660223
8000,5,0.07,4,0.000768,6,1,1,9.17998474624549
8000,5,0.07,4,0.001024,6,1,1,7.95009999660223
8000,5,0.07,4,0.00128,6,1,1,7.11078560812938
8000,5,0.07,6,0.000768,6,1,1,7.49542615827812
8000,5,0.08,2,0.000768,6,1,1,14
8000,5,0.08,2,0.001024,6,1,1,12.9578483471524
8000,5,0.08,2,0.00128,6,1,1,11.5898518985464
8000,5,0.08,2,0.002048,6,1,1,9.16258243585836
8000,5,0.08,4,0.000768,6,1,1,10.5800388716299
8000,5,0.08,4,0.001024,6,1,1,9.16258243585836
8000,5,0.08,4,0.00128,6,1,1,8.19526287040996
8000,5,0.08,4,0.002048,6,1,1,6.4789241735762
8000,5,0.08,6,0.000768,6,1,1,8.63856556476827
8000,5,0.08,6,0.001024,6,1,1,7.48121723134679
8000,5,0.08,6,0.00128,6,1,1,6.69140411349367
8000,5,0.08,6,0.002048,6,1,1,5.29001943581496
8000,5,0.08,8,0.000768,6,1,1,7.48121723134679
8000,5,0.08,8,0.001024,6,1,1,6.4789241735762
8000,5,0.08,8,0.00128,6,1,1,5.79492594927321
8000,5,0.08,10,0.000768,6,1,1,6.69140411349367
8000,5,0.08,10,0.001024,6,1,1,5.79492594927321
8000,5,0.08,10,0.00128,6,1,1,5.18313933886096
8000,5,0.08,12,0.000768,6,1,1,6.10838829057224
8000,5,0.08,12,0.001024,6,1,1,5.29001943581496
8000,5,0.08,14,0.000768,6,1,1,5.65526865662708
8000,5,0.08,16,0.000768,6,1,1,5.29001943581496
8000,5,0.09,2,0.000768,6,1,1,14
8000,5,0.09,2,0.000768,8,1,1,14
8000,5,0.09,2,0.001024,6,1,1,14
8000,5,0.09,2,0.001024,8,1,1,12.9763106605421
8000,5,0.09,2,0.00128,6,1,1,12.9430595351687
8000,5,0.09,2,0.00128,8,1,1,11.606365093651
8000,5,0.09,2,0.002048,6,1,1,10.2323870055733
8000,5,0.09,2,0.002048,8,1,1,9.17563726285264
8000,5,0.09,4,0.000768,6,1,1,11.8153427842404
8000,5,0.09,4,0.000768,8,1,1,10.5951132873887
8000,5,0.09,4,0.001024,6,1,1,10.2323870055733
8000,5,0.09,4,0.001024,8,1,1,9.17563726285264
8000,5,0.09,4,0.00128,6,1,1,9.15212516661897
8000,5,0.09,4,0.00128,8,1,1,8.20693946264744
8000,5,0.09,4,0.002048,6,1,1,7.23539023936599
8000,5,0.09,4,0.002048,8,1,1,6.48815533027107
8000,5,0.09,6,0.000768,6,1,1,9.64718698582132
8000,5,0.09,6,0.000768,8,1,1,8.65087377369476
8000,5,0.09,6,0.001024,6,1,1,8.3547090047799
8000,5,0.09,6,0.001024,8,1,1,7.49187645295222
8000,5,0.09,6,0.00128,6,1,1,7.47267890676698
8000,5,0.09,6,0.00128,8,1,1,6.70093801113247
8000,5,0.09,6,0.002048,6,1,1,5.90767139212018
8000,5,0.09,8,0.000768,6,1,1,8.3547090047799
8000,5,0.09,8,0.000768,8,1,1,7.49187645295222
8000,5,0.09,8,0.001024,6,1,1,7.23539023936599
8000,5,0.09,8,0.001024,8,1,1,6.48815533027107
8000,5,0.09,8,0.00128,6,1,1,6.47152976758434
8000,5,0.09,8,0.002048,6,1,1,5.11619350278665
8000,5,0.09,10,0.000768,6,1,1,7.47267890676698
8000,5,0.09,10,0.000768,8,1,1,6.70093801113247
8000,5,0.09,10,0.001024,6,1,1,6.47152976758434
8000,5,0.09,10,0.00128,6,1,1,5.7883121914928
